frame_num,type
0,before crush
1,before crush
2,before crush
3,before crush
4,before crush
5,before crush
6,before crush
7,before crush
8,before crush
9,before crush
10,before crush
11,before crush
12,before crush
13,before crush
14,before crush
15,before crush
16,before crush
17,before crush
18,before crush
19,before crush
20,before crush
21,before crush
22,before crush
23,before crush
24,before crush
25,before crush
26,before crush
27,before crush
28,before crush
29,before crush
30,before crush
31,before crush
32,before crush
33,before crush
34,before crush
35,before crush
36,before crush
37,before crush
38,before crush
39,before crush
40,before crush
41,before crush
42,before crush
43,before crush
44,before crush
45,before crush
46,before crush
47,before crush
48,before crush
49,before crush
50,before crush
51,before crush
52,before crush
53,before crush
54,before crush
55,before crush
56,before crush
57,before crush
58,before crush
59,before crush
60,before crush
61,before crush
62,before crush
63,before crush
64,before crush
65,before crush
66,before crush
67,before crush
68,before crush
69,before crush
70,before crush
71,before crush
72,before crush
73,before crush
74,before crush
75,before crush
76,before crush
77,before crush
78,before crush
79,before crush
80,before crush
81,before crush
82,before crush
83,before crush
84,before crush
85,before crush
86,before crush
87,before crush
88,before crush
89,before crush
90,before crush
91,before crush
92,before crush
93,before crush
94,before crush
95,before crush
96,before crush
97,before crush
98,before crush
99,before crush
100,before crush
101,before crush
102,before crush
103,before crush
104,before crush
105,before crush
106,before crush
107,before crush
108,before crush
109,before crush
110,before crush
111,before crush
112,before crush
113,before crush
114,before crush
115,before crush
116,before crush
117,before crush
118,before crush
119,before crush
120,crush moment
121,crush moment
122,crush moment
123,crush moment
124,crush moment
125,crush moment
126,crush moment
127,crush moment
128,crush moment
129,crush moment
130,crush moment
131,crush moment
132,crush moment
133,crush moment
134,crush moment
135,crush moment
136,crush moment
137,crush moment
138,crush moment
139,crush moment
140,crush moment
141,crush moment
142,crush moment
143,crush moment
144,crush moment
145,crush moment
146,crush moment
147,crush moment
148,crush moment
149,crush moment
150,crush moment
151,crush moment
152,crush moment
153,crush moment
154,crush moment
155,crush moment
156,crush moment
157,crush moment
158,crush moment
159,crush moment
160,crush moment
161,crush moment
162,crush moment
163,crush moment
164,crush moment
165,crush moment
