frame_num,type
0,before crush
1,before crush
2,before crush
3,before crush
4,before crush
5,before crush
6,before crush
7,before crush
8,before crush
9,before crush
10,before crush
11,before crush
12,before crush
13,before crush
14,before crush
15,before crush
16,before crush
17,before crush
18,before crush
19,before crush
20,before crush
21,before crush
22,before crush
23,before crush
24,before crush
25,before crush
26,before crush
27,before crush
28,before crush
29,before crush
30,before crush
31,before crush
32,before crush
33,before crush
34,before crush
35,before crush
36,before crush
37,before crush
38,before crush
39,before crush
40,before crush
41,before crush
42,before crush
43,before crush
44,before crush
45,before crush
46,before crush
47,before crush
48,before crush
49,before crush
50,before crush
51,before crush
52,before crush
53,before crush
54,before crush
55,before crush
56,before crush
57,before crush
58,before crush
59,before crush
60,before crush
61,before crush
62,before crush
63,before crush
64,before crush
65,before crush
66,before crush
67,before crush
68,before crush
69,before crush
70,before crush
71,before crush
72,before crush
73,before crush
74,before crush
75,before crush
76,before crush
77,before crush
78,before crush
79,before crush
80,before crush
81,before crush
82,before crush
83,before crush
84,before crush
85,before crush
86,before crush
87,before crush
88,before crush
89,before crush
90,before crush
91,before crush
92,before crush
93,before crush
94,before crush
95,before crush
96,before crush
97,before crush
98,before crush
99,before crush
100,before crush
101,before crush
102,before crush
103,before crush
104,before crush
105,before crush
106,before crush
107,before crush
108,before crush
109,before crush
110,before crush
111,before crush
112,before crush
113,before crush
114,before crush
115,before crush
116,before crush
117,before crush
118,before crush
119,before crush
120,before crush
121,before crush
122,before crush
123,before crush
124,before crush
125,before crush
126,before crush
127,before crush
128,before crush
129,before crush
130,before crush
131,before crush
132,before crush
133,before crush
134,before crush
135,before crush
136,before crush
137,before crush
138,before crush
139,before crush
140,before crush
141,before crush
142,before crush
143,before crush
144,before crush
145,before crush
146,before crush
147,before crush
148,before crush
149,before crush
150,before crush
151,before crush
152,before crush
153,before crush
154,before crush
155,before crush
156,before crush
157,before crush
158,before crush
159,before crush
160,before crush
161,before crush
162,before crush
163,before crush
164,before crush
165,before crush
166,before crush
167,before crush
168,before crush
169,before crush
170,before crush
171,before crush
172,before crush
173,before crush
174,before crush
175,before crush
176,before crush
177,before crush
178,before crush
179,before crush
180,before crush
181,before crush
182,before crush
183,before crush
184,before crush
185,before crush
186,before crush
187,before crush
188,before crush
189,before crush
190,before crush
191,before crush
192,before crush
193,before crush
194,before crush
195,before crush
196,before crush
197,before crush
198,before crush
199,before crush
200,before crush
201,before crush
202,before crush
203,before crush
204,before crush
205,before crush
206,before crush
207,before crush
208,before crush
209,before crush
210,before crush
211,before crush
212,before crush
213,before crush
214,before crush
215,before crush
216,before crush
217,before crush
218,before crush
219,before crush
220,before crush
221,before crush
222,before crush
223,before crush
224,crush moment
225,crush moment
226,crush moment
227,crush moment
228,crush moment
229,crush moment
230,crush moment
231,crush moment
232,crush moment
233,crush moment
234,crush moment
235,crush moment
236,crush moment
237,crush moment
238,crush moment
239,crush moment
240,crush moment
241,crush moment
242,crush moment
243,crush moment
244,crush moment
245,crush moment
246,crush moment
247,crush moment
248,crush moment
249,crush moment
250,crush moment
251,crush moment
252,crush moment
253,crush moment
254,crush moment
255,crush moment
256,crush moment
257,crush moment
258,crush moment
259,crush moment
260,crush moment
261,crush moment
262,crush moment
263,crush moment
264,crush moment
265,crush moment
266,crush moment
267,crush moment
268,crush moment
269,crush moment
270,crush moment
271,crush moment
272,crush moment
273,crush moment
274,crush moment
275,crush moment
276,crush moment
277,crush moment
278,crush moment
279,crush moment
280,crush moment
281,crush moment
282,crush moment
283,crush moment
284,crush moment
285,crush moment
286,crush moment
287,crush moment
288,crush moment
289,crush moment
290,crush moment
291,crush moment
292,crush moment
293,crush moment
294,crush moment
295,crush moment
296,crush moment
297,crush moment
298,crush moment
299,crush moment
300,crush moment
301,crush moment
302,crush moment
303,crush moment
304,crush moment
305,crush moment
306,crush moment
307,crush moment
308,crush moment
309,crush moment
310,crush moment
311,crush moment
312,crush moment
313,crush moment
314,crush moment
315,crush moment
316,crush moment
317,crush moment
318,crush moment
319,crush moment
320,crush moment
321,crush moment
322,crush moment
323,crush moment
324,crush moment
325,crush moment
326,crush moment
327,crush moment
328,crush moment
329,crush moment
330,crush moment
331,crush moment
332,crush moment
333,crush moment
334,crush moment
335,crush moment
336,crush moment
337,crush moment
338,crush moment
339,crush moment
340,crush moment
341,crush moment
342,crush moment
343,crush moment
344,crush moment
345,crush moment
346,crush moment
347,crush moment
348,crush moment
349,crush moment
350,crush moment
351,crush moment
352,crush moment
353,crush moment
354,crush moment
355,crush moment
